,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
1289,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJwa0neP6hL44RfCk2V6OJSCE,El Rosal,"establishment,food,point_of_interest,restaurant",1.7839399,-76.8276052,San Sebastián,5.0,3.0,https://maps.google.com/?cid=2398318136210631036,,,,5.0,"It's a beautiful little town... full of culture and nature, being at a high altitude gives the possibility of seeing beautiful sunrises... excellent views during the day and majestic sunsets..! It's an excellent tourist site... due to its geographical position, the friendliness of its people, and the cultural and artistic atmosphere that exists there..!! Proud to be a native of this place. My 🏡..!!",5.0,,5.0,,,,,,
1290,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJR5aOEe-jL44RdbqDcgok8L4,Restaurante,"establishment,food,point_of_interest,restaurant",1.9327748,-76.898832,"Almaguer-Llacuanas, Almaguer",5.0,2.0,https://maps.google.com/?cid=13758536488906373749,,,,5.0,,5.0,,,,,,,,Almaguer-Llacuanas
1291,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Servicios Turísticos,Restaurantes,Restaurantes,"""restaurante""",restaurante,ChIJWeX3oKGjL44REzVZO6lKG5s,Estadero Familiar Olimpica,"establishment,food,point_of_interest,restaurant",1.9043284,-76.88941609999999,Almaguer,4.0,1.0,https://maps.google.com/?cid=11176608990955648275,315 5526482,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: Closed|Sunday: Open 24 hours,4.0,,,,,,,,,,
1292,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Servicios Turísticos,Transporte turístico,Transporte turístico especial ,"""transporte turístico"", ""transporte especial"", ""bus turístico""",transporte turístico,ChIJX25lHACfL44R6v4nFPnlCCw,Policía Nacional,"establishment,parking,point_of_interest",1.8378938,-76.7730913,San Sebastián,,,https://maps.google.com/?cid=3173038795430297322,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,
1293,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Servicios Turísticos,Transporte turístico,Transporte turístico especial ,"""transporte turístico"", ""transporte especial"", ""bus turístico""",transporte turístico,ChIJYVnV6u6XL44RCIgRgWksL5s,Plaza Principal,"establishment,parking,point_of_interest",2.00027,-76.777915,"262C+4R, La Vega",,,https://maps.google.com/?cid=11182205231432828936,,,,,,,,,,,,,,262C+4R
1294,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Servicios Turísticos,Transporte turístico,Transporte turístico especial ,"""transporte turístico"", ""transporte especial"", ""bus turístico""",transporte turístico,ChIJ1atFBwCZL44RnYEpIVChJ_E,Mirador,"establishment,parking,point_of_interest",1.883346,-76.738642,"Mirador Venecia, Calle 1 #12, San Sebastián",,,https://maps.google.com/?cid=17377035052758172061,,,,,,,,,,,,,,Calle 1 #12
1295,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,Lugares religiosos,"""parroquia colonial"", ""templo católico""",templo católico,ChIJDxhDsa2fL44RPs5GM-4FIXw,Casa Cural De Santiago Apostol,"church,establishment,place_of_worship,point_of_interest",1.8136033,-76.7837993,San Sebastián,4.8,6.0,https://maps.google.com/?cid=8944436855555149374,,,,5.0,Nice place in a town that is improving. In its infrastructure. Very friendly people.,5.0,"Beautiful architecture, perfect place for a good photo",5.0,"The heart of the Massif,
How much you make me live!!!",5.0,Beautiful place,4.0,Muy bonita edificación,
1296,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,Lugares religiosos,"""parroquia colonial"", ""templo católico""",templo católico,ChIJN8pda-aeL44RWZHmGM9Ba7c,Capilla A La Virgen Del Fatima,"church,establishment,place_of_worship,point_of_interest",1.8380301,-76.76862750000001,San Sebastián,4.0,1.0,https://maps.google.com/?cid=13216729889180651865,,,,4.0,"Nice place and viewpoint, it is neglected without maintenance. It allows for beautiful photos, landscape and you can see the entire town.",,,,,,,,,
1297,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,Lugares religiosos,"""parroquia colonial"", ""templo católico""",templo católico,ChIJtRKg6OeeL44Rn9ZTHEnqrks,Iglesia San Sebastian Cauca,"church,establishment,place_of_worship,point_of_interest",1.8387506,-76.76764940000001,San Sebastián,4.4,9.0,https://maps.google.com/?cid=5453553798521018015,321 7424845,,,5.0,"Beautiful construction with a large number of colonial details, it consists of a tall central nave, its altar keeps religious details of its patron Saint Sebastian, recommended to be visited and appreciated. It has a path that leads to some satellite bell towers of the same church and that gives it a unique distinctive feature in the region.",4.0,"Beautiful old church, its facade is undergoing maintenance.",5.0,It is our municipality of San Sebastian Cauca,5.0,Hermosa la iglesia,4.0,Nice place,
1298,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",museo,ChIJa39EqoN1L44RSNJoO9eDheI,Museo Don Domingo,"establishment,point_of_interest,tourist_attraction",1.7353924,-76.8239409,"P5PG+5C, San Sebastián",5.0,3.0,https://maps.google.com/?cid=16322597384912163400,,,,5.0,Bonitoooo,5.0,,5.0,,,,,,P5PG+5C
1299,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",museo,ChIJH9__KneXL44RVAh5BYnhEJM,Molino Artesanal,"establishment,museum,point_of_interest",1.9966328,-76.7744374,La Vega,5.0,3.0,https://maps.google.com/?cid=10597217901821364308,,,,5.0,"A place where inside there are two large round stone structures, which are synchronized with blades underneath them. These blades are propelled by water channeled from approximately 300 meters, and 50 meters before, there is a drop that hits the blades, causing the rocks to rotate. Above the two round rocks is a cylindrical hopper, which is used to pour the wheat, which passes through the two rocks, is crushed, and turned into flour.",5.0,The Vega Cauca,5.0,Excellent place,,,,,
1300,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",museo,ChIJs0zrsEenL44Rjj5pno0eUXc,Morro De Colimba,"establishment,museum,point_of_interest",1.8472469,-76.92080059999999,"El Morro, Bolívar",5.0,1.0,https://maps.google.com/?cid=8597686757223906958,321 5742689,,,5.0,,,,,,,,,,El Morro
1301,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",museo,ChIJAQAAAECkL44ReUXeH0n0LHk,Cerro/Santisima Trinidad,"establishment,museum,point_of_interest",1.8796063,-76.9412601,Bolívar,,,https://maps.google.com/?cid=8731622372468999545,,,,,,,,,,,,,,
1302,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",museo,ChIJgdnh3OeeL44RcO5frv8jn7w,Alcaldia Municipal,"establishment,local_government_office,point_of_interest",1.8389044,-76.7688939,San Sebastián,,,https://maps.google.com/?cid=13591621781476601456,,,,,,,,,,,,,,
1303,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",monumento,ChIJraCfbwCfL44RBTFkb3EXf4A,Monumento De La Virgen De La Asunción,"establishment,point_of_interest,tourist_attraction",1.8135709,-76.78321489999999,San Sebastián,,,https://maps.google.com/?cid=9259145134864609541,,,,,,,,,,,,,,
1304,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Atractivos turísticos,Atractivos culturales,lugares culturales,"""museo"", ""monumento"", ""centro histórico"", ""pueblo patrimonio"", ""feria artesanal""",monumento,ChIJOZ3wSoiWL44R607gSDaV7TE,Iglesia San Lorenzo,"church,establishment,place_of_worship,point_of_interest",1.99998,-76.77824,La Vega,4.6,5.0,https://maps.google.com/?cid=3597695737722326763,,,,5.0,"Always when I visit nearby places I cannot allow myself not to attend this beautiful monument, where you can find peace inside, the people who visit it are pleasant and I recommend it if you visit places surrounding the municipality.",4.0,The architecture of the church is very beautiful.,5.0,A majestic and beautiful architecture,5.0,Every day more beautiful,4.0,,
1305,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",cascada,ChIJo5euLhOfL44Rx9QPTwutoiY,Cascada El Paso,"establishment,park,point_of_interest",1.8160586,-76.7642879,"R68P+C7, San Sebastián",5.0,1.0,https://maps.google.com/?cid=2783977783751070919,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5.0,Nice place,,,,,,,,,R68P+C7
1306,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",cascada,ChIJ98nkPwALL44RZwN4kSZ8MYQ,Cascada,"establishment,park,point_of_interest",1.711861,-76.8462371,"P563+PG, Bolívar",5.0,1.0,https://maps.google.com/?cid=9525531191956472679,,,,5.0,"The waterfall located near the Indigenous Council near the town of San Juan is a natural wonder that captivates all visitors. With its impressive waterfall and lush vegetation, this place offers a unique experience for those seeking to connect with the beauty and serenity of nature. It is an ideal destination for enjoying moments of peace and contemplation, as well as for outdoor activities in a natural setting.",,,,,,,,,P563+PG
1307,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",cascada,ChIJHQWH_YifL44RwvBl7a0F888,Cascada Los Duendes,"establishment,park,point_of_interest",1.8175917,-76.765687,"R69M+2P, San Sebastián",,,https://maps.google.com/?cid=14984326629762134210,,,Monday: 8:00 AM – 5:00 PM|Tuesday: 8:00 AM – 5:00 PM|Wednesday: 8:00 AM – 5:00 PM|Thursday: 8:00 AM – 5:00 PM|Friday: 8:00 AM – 5:00 PM|Saturday: 8:00 AM – 5:00 PM|Sunday: 8:00 AM – 5:00 PM,,,,,,,,,,,R69M+2P
1308,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",cascada,ChIJVYdaGAALL44RpKXazBFq_LQ,Cascada Virgen De Guadalupe,"establishment,place_of_worship,point_of_interest",1.765648,-76.8933843,Bolívar,,,https://maps.google.com/?cid=13041415245641983396,,,,,,,,,,,,,,
1309,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJNyvfJh96L44RPM4PVmmGT2A,Río Grande,"establishment,natural_feature",1.702407,-76.6208631,Santa Rosa,,,https://maps.google.com/?cid=6939913337774788156,,,,,,,,,,,,,,
1310,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJb1XyE3ijL44RLmEgIs7lsOM,Río Ruiz,"establishment,natural_feature",1.8992623,-76.90784219999999,Almaguer,,,https://maps.google.com/?cid=16406866116009287982,,,,,,,,,,,,,,
1311,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJkZOx8hYKL44RGTek6pBzZ6E,Río Dantas,"establishment,natural_feature",1.7681404,-76.90238660000001,Bolívar,,,https://maps.google.com/?cid=11630391628956710681,,,,,,,,,,,,,,
1312,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJuQGJLlZwL44RsG9pHTdn_Vw,Río Granadillo,"establishment,natural_feature",1.6684105,-76.67922680000001,Santa Rosa,,,https://maps.google.com/?cid=6700625307011477424,,,,,,,,,,,,,,
1313,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJExRuS5ikL44R4H2kG1oykRw,Río Marmato,"establishment,natural_feature",1.915334,-76.92799769999999,Almaguer,,,https://maps.google.com/?cid=2058481867277237728,,,,,,,,,,,,,,
1314,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJB7TxxjqZL44Rx5OrPV-4zNI,Río Blanquito,"establishment,natural_feature",1.8701462,-76.7673379,Almaguer,,,https://maps.google.com/?cid=15189718362409898951,,,,,,,,,,,,,,
1315,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJd__bnp6hL44RKVF_u2lhTuQ,Río Negro,"establishment,natural_feature",1.8455014,-76.8679755,San Sebastián,,,https://maps.google.com/?cid=16451193595576144169,,,,,,,,,,,,,,
1316,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJWexOvpd2L44RxcqcVVaDbIY,Río Chunchullo,"establishment,natural_feature",1.7273253,-76.7205449,Santa Rosa,,,https://maps.google.com/?cid=9686261305393859269,,,,,,,,,,,,,,
1317,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJT8NsOYwOL44RxKJ3kFxshTM,Quebrada Altamira,"establishment,natural_feature",1.6769197,-76.9366639,San Pablo,,,https://maps.google.com/?cid=3712492612653392580,,,,,,,,,,,,,,
1318,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",río,ChIJjTyrXnKcL44RK0tKXMJk-k8,Quebrada Arenal,"establishment,natural_feature",1.8507641,-76.7073307,San Sebastián,,,https://maps.google.com/?cid=5763029459108776747,,,,,,,,,,,,,,
1319,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJi83VwoqfL44RIKu_IJSFDIE,Laguna Negra San Sebastián,"establishment,point_of_interest,tourist_attraction",1.8294468,-76.7635768,San Sebastián,5.0,4.0,https://maps.google.com/?cid=9298954201864317728,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5.0,"Excellent place to enjoy nature! You have to walk a lot, so getting there is not easy for sedentary people, but you still get a great reward!!",5.0,It is a quiet place where you can breathe unpolluted air.,5.0,"It is not yet a tourist area, but if you can go it is worth it, it is a quiet area, ideal to bring a hammock and rest, share with friends as long as you have respect for nature.",5.0,Very nice and on the way you can see the town of San Sebastián.,,,
1320,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJ93WhCKCRL44RxyUORU2DKpk,La Laguna,"locality,political",1.9923,-76.6866299,"La Laguna, La Vega",,,https://maps.google.com/?cid=11036778204719097287,,,,,,,,,,,,,,La Laguna
1321,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJHwGd3FCfL44RrOAVraNXUQ8,Laguna Chorrera Blanca,"establishment,point_of_interest,tourist_attraction",1.7845727,-76.7464028,"Vereda El tambo, San Sebastián",5.0,1.0,https://maps.google.com/?cid=1103759744177660076,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5.0,"A remote, uncrowded spot with excellent scenery for a family day out, offering plenty of opportunities to camp outdoors. It's a super natural spot with fresh air, highly recommended for a break from your daily routine.",,,,,,,,,Vereda El tambo
1322,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJKXDIq5-EL44Rsx5K6feA1ag,Laguna Sucumbun,"establishment,natural_feature",1.8602778,-76.6155556,San Sebastián,,,https://maps.google.com/?cid=12165771770670489267,,,,,,,,,,,,,,
1323,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJl2-oZgALL44RC1F1Sqq_eJY,Laguna Guasca,"establishment,park,point_of_interest",1.7516249,-76.8925581,Bolívar,,,https://maps.google.com/?cid=10842626841009017099,,,,,,,,,,,,,,
1324,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJV7xgAGODL44RLnMPWlxT0s4,Laguna La Cristalina,"establishment,lodging,point_of_interest",1.8387075,-76.63746080000001,San Sebastián,,,https://maps.google.com/?cid=14903065773035451182,,,,,,,,,,,,,,
1325,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJW7mmYv-FL44RwYC3EKH9g4Y,Laguna De La Magdalena,"establishment,point_of_interest",1.9222222,-76.63333329999999,"Paramo de Las Papas, San Sebastián",,,https://maps.google.com/?cid=9692869691243462849,,,,,,,,,,,,,,Paramo de Las Papas
1326,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJTTBaAEWdL44RIRCKqxhoN5o,Laguna Chontillal,"establishment,natural_feature",1.7941667,-76.6555556,Santa Rosa,,,https://maps.google.com/?cid=11112465060726444065,,,,,,,,,,,,,,
1327,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",laguna,ChIJW8Yq1hqXL44Rmm1kp1OBZGo,Vereda Laguna,"locality,political",1.96638,-76.76774,"Vda. Laguna, La Vega",,,https://maps.google.com/?cid=7666394661982072218,,,,,,,,,,,,,,Vda. Laguna
1328,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",salto,ChIJV7E3i0inL44RkA3K6exUSVE,Vereda El Salto,"locality,political",1.80081,-76.92833,"Vda. El Salto, Bolívar",,,https://maps.google.com/?cid=5857306166883388816,,,,,,,,,,,,,,Vda. El Salto
1329,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",salto,ChIJk92EhrChL44RbM2IIx4fm2E,Jorge Acosta,"establishment,point_of_interest",1.8009381,-76.9109628,"Los Milagros, Bolívar",,,https://maps.google.com/?cid=7033249457374809452,312 2819629,https://www.facebook.com/jorgeacosta,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,Los Milagros
1330,CAUCA,19,BOLIVAR,19100,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos hídricos,"""cascada"", ""río"", ""laguna"", ""salto"", ""pozo natural""",salto,ChIJhb32YwCnL44Rs_fZHY_EUh0,Acosta,"establishment,point_of_interest",1.80081,-76.92833,Bolívar,,,https://maps.google.com/?cid=2112967294150375347,,,,,,,,,,,,,,
1331,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos volcánicos,"""volcán"", ""paisaje volcánico""",volcán,ChIJmeUU79lyL44RGVEuB4OSLyI,Cerro Petacas,"establishment,natural_feature",1.6658333,-76.8136111,Santa Rosa,5.0,1.0,https://maps.google.com/?cid=2463348612653797657,,,,5.0,,,,,,,,,,
1332,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos volcánicos,"""volcán"", ""paisaje volcánico""",volcán,ChIJD5I2U-SjL44R0UGssmJxLMk,Volcán Panecillos,"establishment,lodging,point_of_interest",1.9158747,-76.8402263,Almaguer,5.0,2.0,https://maps.google.com/?cid=14496085969317151185,,,,5.0,"It is part of Almaguer's historical heritage, is the highest viewpoint it has, and a site with exotic wild fruits.",5.0,"You look at the entire town, the view is beautiful",,,,,,,
1333,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos volcánicos,"""volcán"", ""paisaje volcánico""",volcán,ChIJU9o3K4GjL44R_Wi5GYKDWl4,Domo Del Volcán Panesillos,"bakery,establishment,food,point_of_interest,store",1.9153643,-76.8429977,"W584+4R, Almaguer",,,https://maps.google.com/?cid=6798891182269753597,,,,,,,,,,,,,,W584+4R
1334,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJzc5h906FL44RkvXUn4r5YEY,Páramo De Las Papas,"establishment,natural_feature",1.9222222,-76.63333329999999,San Sebastián,4.7,15.0,https://maps.google.com/?cid=5071327554201515410,,,,5.0,"I'm so grateful to have come to this place! A place of respect, of admiration, it's incredible 😊",5.0,"Majestic places where heaven meets earth in a magical blessing, giving us water in its maximum purity.",5.0,"Excellent nature, the visit is beautiful",5.0,Beautiful place,5.0,Gg I live without seeing,
1335,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJI_ptmJWQL44RPKrrRJwhFtQ,Páramo El Apio,"establishment,natural_feature",1.9511111,-76.7091667,San Sebastián,,,https://maps.google.com/?cid=15282439340583266876,,,,,,,,,,,,,,
1336,CAUCA,19,LA VEGA,19397,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJ5XeTwAKWL44RSMaeCYJ4kpY,Cuchilla El Páramo,"establishment,natural_feature",2.0036111,-76.82444439999999,La Vega,,,https://maps.google.com/?cid=10849866952191428168,,,,,,,,,,,,,,
1337,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJ0y1HijeRL44Rb88LGJUNHhU,Páramo De Barbillas,"establishment,natural_feature",1.9908333,-76.72222219999999,La Vega,5.0,1.0,https://maps.google.com/?cid=1521668658102521711,,,,5.0,"The idea was to visit a waterfall, and without thinking I discovered this beautiful wasteland in the heart of the Colombian maziso",,,,,,,,,
1338,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJaXvrSzpxL44RB_VYh1T2Pis,Páramo La Victoria,"establishment,natural_feature",1.6952778,-76.7030556,Santa Rosa,,,https://maps.google.com/?cid=3116198835095401735,,,,,,,,,,,,,,
1339,CAUCA,19,SANTA ROSA,19701,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJ8VF_GluDL44RNKz8y_vjXCg,Páramo De Cutanga,"establishment,natural_feature",1.8502778,-76.6261111,San Sebastián,,,https://maps.google.com/?cid=2908450129973128244,,,,,,,,,,,,,,
1340,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",páramo,ChIJoSlqkU2aL44ReEy2BMdoJ1g,Páramo De Yunguilla,"establishment,natural_feature",1.9,-76.7,San Sebastián,,,https://maps.google.com/?cid=6352161003416210552,,,,,,,,,,,,,,
1341,CAUCA,19,ALMAGUER,19022,Infraestructura Turística,Atractivos turísticos,Atractivos naturales,Atractivos de montaña,"""páramo"", ""sendero de montaña"", ""mirador""",mirador,ChIJI_X26OWiL44Rmi4KII6ohlQ,El Mirador,"establishment,point_of_interest",1.9116365,-76.8618144,Almaguer,4.7,6.0,https://maps.google.com/?cid=6090740874441535130,,,,5.0,The view is truly breathtaking and beautiful. It's a beautiful vantage point from which to contemplate the Colombian Massif.,5.0,"It's a space where you can observe the beauty of Almaguer and its surroundings. It's a spacious area. You can enter, but with a police permit, since the station is nearby.

Unfortunately, it used to be in excellent condition; now it's risky to climb it, as some of the stairs are unsupported and the planks are either unstable or too weak to support the weight.

It's a perfect place to contemplate beauty and should be better preserved for the people of Almaguer and visitors.",5.0,excellent place to observe Almaguer and the Massif,4.0,"Excellent view, good weather, very friendly people",5.0,Space of admiration,
