,departamento,municipio,cod_mpio,category,place_type,name,types,latitude,longitude,address,place_link,city,rating,text_en,municipality_std,text_es,text_es_norm,tokens_es,sentiment_score,sentiment_label,doc_clean
2427,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Santuario Nuestra Señora De Los Remedios,"church,establishment,place_of_worship,point_of_interest",1.7350955,-76.85063219999999,Bolívar,https://maps.google.com/?cid=8990199693400105147,,5.0,"In the district of San Juan, approximately 47 km from the municipal seat of Bolivar Cauca. 1 hour 30 minutes by vehicle. Excellent human quality of its inhabitants.",BOLIVAR,"En el distrito de San Juan, aproximadamente a 47 km de la sede municipal de Bolívar Cauca. 1 hora 30 minutos por vehículo. Excelente calidad humana de sus habitantes.",en el distrito de san juan aproximadamente a 47 km de la sede municipal de bolivar cauca 1 hora 30 minutos por vehiculo excelente calidad humana de sus habitantes,"['distrito', 'juan', 'aproximadamente', 'sede', 'municipal', 'hora', 'minutos', 'vehiculo', 'excelente', 'calidad', 'humana', 'habitantes']",1,positive,distrito juan aproximadamente sede municipal hora minutos vehiculo excelente calidad humana habitantes
2428,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Santuario Nuestra Señora De Los Remedios,"church,establishment,place_of_worship,point_of_interest",1.7350955,-76.85063219999999,Bolívar,https://maps.google.com/?cid=8990199693400105147,,5.0,Very good,BOLIVAR,Muy bien,muy bien,['bien'],0,neutral,bien
2429,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Santuario Nuestra Señora De Los Remedios,"church,establishment,place_of_worship,point_of_interest",1.7350955,-76.85063219999999,Bolívar,https://maps.google.com/?cid=8990199693400105147,,5.0,Beautiful place in southern Cauca to pray and get closer to Jesus Christ and his holy mother.,BOLIVAR,Hermoso lugar en el sur de Cauca para rezar y acercarse a Jesucristo y a su Santa Madre.,hermoso lugar en el sur de cauca para rezar y acercarse a jesucristo y a su santa madre,"['hermoso', 'lugar', 'sur', 'rezar', 'acercarse', 'jesucristo', 'santa', 'madre']",1,positive,hermoso sur rezar acercarse jesucristo santa madre
2430,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Santuario Nuestra Señora De Los Remedios,"church,establishment,place_of_worship,point_of_interest",1.7350955,-76.85063219999999,Bolívar,https://maps.google.com/?cid=8990199693400105147,,5.0,"Sanctuary dedicated to the pilgrimage of Our Lady of Remedies, with beautiful landscapes to explore",BOLIVAR,"Santuario dedicado a la peregrinación de Nuestra Señora de los Remedios, con hermosos paisajes para explorar",santuario dedicado a la peregrinacion de nuestra senora de los remedios con hermosos paisajes para explorar,"['santuario', 'dedicado', 'peregrinacion', 'nuestra', 'senora', 'remedios', 'hermosos', 'paisajes', 'explorar']",0,neutral,santuario dedicado peregrinacion nuestra senora remedios hermosos paisajes explorar
2431,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Virgen De La Misericordia,"establishment,place_of_worship,point_of_interest",1.8556843,-76.96949599999999,Bolívar,https://maps.google.com/?cid=8558922357657049291,,5.0,"A beautiful pilgrimage site, located at the top of the Cerro de Bolívar monument, there are walkways leading to the site from its foot. From there, you can see the entire city of Bolívar and its surroundings, and the views of the Colombian massif and the surrounding valley landscapes make it a must-see. Strong winds are common in July and August, so caution is recommended when visiting the highlands near the gorges.",BOLIVAR,"Un hermoso sitio de peregrinación, ubicado en la parte superior del monumento Cerro de Bolívar, hay pasarelas que conducen al sitio desde su pie. A partir de ahí, puede ver toda la ciudad de Bolívar y sus alrededores, y las vistas del macizo colombiano y los paisajes del valle circundante lo hacen una visita obligada. Los vientos fuertes son comunes en julio y agosto, por lo que se recomienda precaución al visitar las tierras altas cerca de las Gorges.",un hermoso sitio de peregrinacion ubicado en la parte superior del monumento cerro de bolivar hay pasarelas que conducen al sitio desde su pie a partir de ahi puede ver toda la ciudad de bolivar y sus alrededores y las vistas del macizo colombiano y los paisajes del valle circundante lo hacen una visita obligada los vientos fuertes son comunes en julio y agosto por lo que se recomienda precaucion al visitar las tierras altas cerca de las gorges,"['hermoso', 'sitio', 'peregrinacion', 'ubicado', 'parte', 'superior', 'monumento', 'cerro', 'pasarelas', 'conducen', 'sitio', 'pie', 'partir', 'puede', 'ver', 'toda', 'ciudad', 'alrededores', 'vistas', 'macizo', 'colombiano', 'paisajes', 'valle', 'circundante', 'hacen', 'visita', 'obligada', 'vientos', 'fuertes', 'comunes', 'julio', 'agosto', 'recomienda', 'precaucion', 'visitar', 'tierras', 'altas', 'cerca', 'gorges']",1,positive,hermoso peregrinacion ubicado parte superior monumento cerro pasarelas conducen pie partir puede ver toda ciudad alrededores vistas macizo colombiano paisajes valle circundante hacen visita obligada vientos fuertes comunes julio agosto recomienda precaucion visitar tierras altas cerca gorges
2432,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Virgen De La Misericordia,"establishment,place_of_worship,point_of_interest",1.8556843,-76.96949599999999,Bolívar,https://maps.google.com/?cid=8558922357657049291,,5.0,"The Virgin of Mercies is located at the top of Bolívar Hill, it was found in the summer of August 1965, which is why every year in the month of August the pilgrimage is carried out to give thanks for its many miracles or to raise a prayer to God.",BOLIVAR,"La Virgen de Mercies se encuentra en la cima de Bolívar Hill, se encontró en el verano de agosto de 1965, por lo que cada año en el mes de agosto la peregrinación se lleva a cabo para dar gracias por sus muchos milagros o para plantear una oración a Dios.",la virgen de mercies se encuentra en la cima de bolivar hill se encontro en el verano de agosto de 1965 por lo que cada ano en el mes de agosto la peregrinacion se lleva a cabo para dar gracias por sus muchos milagros o para plantear una oracion a dios,"['virgen', 'mercies', 'encuentra', 'cima', 'hill', 'encontro', 'verano', 'agosto', '1965', 'cada', 'ano', 'mes', 'agosto', 'peregrinacion', 'lleva', 'cabo', 'dar', 'gracias', 'milagros', 'plantear', 'oracion', 'dios']",0,neutral,virgen mercies encuentra cima hill encontro verano agosto ano mes agosto peregrinacion lleva cabo dar gracias milagros plantear oracion dios
2433,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Virgen De La Misericordia,"establishment,place_of_worship,point_of_interest",1.8556843,-76.96949599999999,Bolívar,https://maps.google.com/?cid=8558922357657049291,,5.0,"A place where you can combine faith, nature, and exercise. Located in a municipality in the southeast of the Cauca Department.",BOLIVAR,"Un lugar donde puedes combinar la fe, la naturaleza y el ejercicio. Ubicado en un municipio en el sureste del departamento de Cauca.",un lugar donde puedes combinar la fe la naturaleza y el ejercicio ubicado en un municipio en el sureste del departamento de cauca,"['lugar', 'puedes', 'combinar', 'naturaleza', 'ejercicio', 'ubicado', 'municipio', 'sureste', 'departamento']",0,neutral,puedes combinar naturaleza ejercicio ubicado municipio sureste departamento
2434,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Virgen De La Misericordia,"establishment,place_of_worship,point_of_interest",1.8556843,-76.96949599999999,Bolívar,https://maps.google.com/?cid=8558922357657049291,,4.0,A tourist site with a spectacular view. What I can tell you is that climbing it is tiring.,BOLIVAR,Un sitio turístico con una vista espectacular. Lo que puedo decirte es que escalarlo es agotador.,un sitio turistico con una vista espectacular lo que puedo decirte es que escalarlo es agotador,"['sitio', 'turistico', 'vista', 'espectacular', 'puedo', 'decirte', 'escalarlo', 'agotador']",1,positive,turistico vista espectacular puedo decirte escalarlo agotador
2435,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Virgen De La Misericordia,"establishment,place_of_worship,point_of_interest",1.8556843,-76.96949599999999,Bolívar,https://maps.google.com/?cid=8558922357657049291,,5.0,,BOLIVAR,,,[],0,neutral,
2436,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Iglesia Trinidad,"church,establishment,place_of_worship,point_of_interest",1.8358073,-76.9662669,Bolívar,https://maps.google.com/?cid=4192626773898119729,,4.0,"The Santísima Trinidad parish of Bolívar, Cauca, has warm parishioners and is a good place for community gatherings.",BOLIVAR,"La parroquia de Santísima Trinidad de Bolívar, Cauca, tiene feligreses cálidos y es un buen lugar para las reuniones comunitarias.",la parroquia de santisima trinidad de bolivar cauca tiene feligreses calidos y es un buen lugar para las reuniones comunitarias,"['parroquia', 'santisima', 'trinidad', 'feligreses', 'calidos', 'buen', 'lugar', 'reuniones', 'comunitarias']",1,positive,parroquia santisima trinidad feligreses calidos buen reuniones comunitarias
2437,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Iglesia Trinidad,"church,establishment,place_of_worship,point_of_interest",1.8358073,-76.9662669,Bolívar,https://maps.google.com/?cid=4192626773898119729,,5.0,Bolivar Cauca is a very beautiful and welcoming town,BOLIVAR,Bolivar Cauca es una ciudad muy hermosa y acogedora,bolivar cauca es una ciudad muy hermosa y acogedora,"['ciudad', 'hermosa', 'acogedora']",1,positive,ciudad hermosa acogedora
2438,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Iglesia Trinidad,"church,establishment,place_of_worship,point_of_interest",1.8358073,-76.9662669,Bolívar,https://maps.google.com/?cid=4192626773898119729,,4.0,"An iconic place in the city, very picturesque and in very good condition.",BOLIVAR,"Un lugar icónico en la ciudad, muy pintoresco y en muy buenas condiciones.",un lugar iconico en la ciudad muy pintoresco y en muy buenas condiciones,"['lugar', 'iconico', 'ciudad', 'pintoresco', 'buenas', 'condiciones']",0,neutral,iconico ciudad pintoresco buenas condiciones
2439,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Iglesia Trinidad,"church,establishment,place_of_worship,point_of_interest",1.8358073,-76.9662669,Bolívar,https://maps.google.com/?cid=4192626773898119729,,5.0,"Bolívar, a beautiful town in Cauca",BOLIVAR,"Bolívar, una hermosa ciudad en Cauca",bolivar una hermosa ciudad en cauca,"['hermosa', 'ciudad']",1,positive,hermosa ciudad
2440,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Iglesia Trinidad,"church,establishment,place_of_worship,point_of_interest",1.8358073,-76.9662669,Bolívar,https://maps.google.com/?cid=4192626773898119729,,5.0,Beautiful emblem of this beautiful municipality,BOLIVAR,Hermoso emblema de este hermoso municipio,hermoso emblema de este hermoso municipio,"['hermoso', 'emblema', 'hermoso', 'municipio']",2,positive,hermoso emblema hermoso municipio
2441,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Estatua La Virgen Maria,"establishment,point_of_interest",1.8675296,-77.001176,Bolívar,https://maps.google.com/?cid=13462177196394642262,,5.0,,BOLIVAR,,,[],0,neutral,
2442,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Arquitectura simbólica,Estatua La Virgen Maria,"establishment,point_of_interest",1.8675296,-77.001176,Bolívar,https://maps.google.com/?cid=13462177196394642262,,5.0,,BOLIVAR,,,[],0,neutral,
2443,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Cultura ancestral,Oficina Resguardo Indígena Yanacona De San Juan,"establishment,point_of_interest",1.7346509,-76.85106859999999,"P4MX+RP, Bolívar",https://maps.google.com/?cid=17181705299144662800,P4MX+RP,5.0,"The Indigenous Council office in San Juan is a crucial point of reference for the Yanacona community. In addition to being the administrative center of their activities, it also houses documents on the region's Indigenous culture and traditions. It is an emblematic place that reflects this community's commitment and resilience to preserving its identity and cultural heritage.",BOLIVAR,"La oficina del Consejo Indígena en San Juan es un punto de referencia crucial para la comunidad de Yanacona. Además de ser el centro administrativo de sus actividades, también alberga documentos sobre la cultura y las tradiciones indígenas de la región. Es un lugar emblemático que refleja el compromiso y la resistencia de esta comunidad para preservar su identidad y patrimonio cultural.",la oficina del consejo indigena en san juan es un punto de referencia crucial para la comunidad de yanacona ademas de ser el centro administrativo de sus actividades tambien alberga documentos sobre la cultura y las tradiciones indigenas de la region es un lugar emblematico que refleja el compromiso y la resistencia de esta comunidad para preservar su identidad y patrimonio cultural,"['oficina', 'consejo', 'indigena', 'juan', 'punto', 'referencia', 'crucial', 'comunidad', 'yanacona', 'ademas', 'centro', 'administrativo', 'actividades', 'tambien', 'alberga', 'documentos', 'cultura', 'tradiciones', 'indigenas', 'region', 'lugar', 'emblematico', 'refleja', 'compromiso', 'resistencia', 'comunidad', 'preservar', 'identidad', 'patrimonio', 'cultural']",0,neutral,oficina consejo indigena juan punto referencia crucial comunidad yanacona ademas centro administrativo actividades tambien alberga documentos cultura tradiciones indigenas region emblematico refleja compromiso resistencia comunidad preservar identidad patrimonio cultural
2444,CAUCA,ALMAGUER,19022,Experiencias y rutas culturales,Cultura ancestral,Caquiona,"establishment,point_of_interest",1.914182,-76.854839,Almaguer,https://maps.google.com/?cid=13250498367768203322,,5.0,My beloved town,ALMAGUER,Mi amada ciudad,mi amada ciudad,"['amada', 'ciudad']",0,neutral,amada ciudad
2445,CAUCA,ALMAGUER,19022,Experiencias y rutas culturales,Cultura ancestral,Caquiona,"establishment,point_of_interest",1.914182,-76.854839,Almaguer,https://maps.google.com/?cid=13250498367768203322,,5.0,,ALMAGUER,,,[],0,neutral,
2446,CAUCA,BOLIVAR,19100,Experiencias y rutas culturales,Cultura ancestral,Casa De La Cultura Augusto Rivera Garces,"establishment,point_of_interest",1.8340467,-76.967968,Bolívar,https://maps.google.com/?cid=16864872110954802201,,5.0,EXCELLENT PLACE,BOLIVAR,Excelente lugar,excelente lugar,"['excelente', 'lugar']",1,positive,excelente
2447,CAUCA,BOLIVAR,19100,Experiencias de naturaleza y montaña,Espacios naturales,Reserva Natural Palo Blanco,"establishment,park,point_of_interest",1.837744,-76.94321769999999,Bolívar,https://maps.google.com/?cid=12657301004865523697,,5.0,Place to be in contact with nature. RIP. Marco Majin,BOLIVAR,Lugar para estar en contacto con la naturaleza. ROTURA. Marco Majin,lugar para estar en contacto con la naturaleza rotura marco majin,"['lugar', 'contacto', 'naturaleza', 'rotura', 'marco', 'majin']",0,neutral,contacto naturaleza rotura marco majin
2448,CAUCA,BOLIVAR,19100,Experiencias de naturaleza y montaña,Espacios naturales,Reserva Natural Palo Blanco,"establishment,park,point_of_interest",1.837744,-76.94321769999999,Bolívar,https://maps.google.com/?cid=12657301004865523697,,5.0,,BOLIVAR,,,[],0,neutral,
2449,CAUCA,BOLIVAR,19100,Experiencias de naturaleza y montaña,Biodiversidad y selva,Reserva Natural Palo Blanco,"establishment,park,point_of_interest",1.837744,-76.94321769999999,Bolívar,https://maps.google.com/?cid=12657301004865523697,,5.0,Place to be in contact with nature. RIP. Marco Majin,BOLIVAR,Lugar para estar en contacto con la naturaleza. ROTURA. Marco Majin,lugar para estar en contacto con la naturaleza rotura marco majin,"['lugar', 'contacto', 'naturaleza', 'rotura', 'marco', 'majin']",0,neutral,contacto naturaleza rotura marco majin
2450,CAUCA,BOLIVAR,19100,Experiencias de naturaleza y montaña,Biodiversidad y selva,Reserva Natural Palo Blanco,"establishment,park,point_of_interest",1.837744,-76.94321769999999,Bolívar,https://maps.google.com/?cid=12657301004865523697,,5.0,,BOLIVAR,,,[],0,neutral,
2451,CAUCA,LA VEGA,19397,Experiencias de aventura y agroturismo,Turismo de aventura,Piedra Punta,"establishment,park,point_of_interest",1.9983068,-76.7705529,La Vega,https://maps.google.com/?cid=11690420024935890013,,5.0,Excellent place to walk,LA VEGA,Excelente lugar para caminar,excelente lugar para caminar,"['excelente', 'lugar', 'caminar']",1,positive,excelente caminar
2452,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Vereda El Trilladero,"establishment,park,point_of_interest",1.813494,-76.76840779999999,"Vda. Trilladero, San Sebastián",https://maps.google.com/?cid=2882373080450412986,Vda. Trilladero,5.0,A wonderful place in the countryside,SAN SEBASTIAN,Un lugar maravilloso en el campo,un lugar maravilloso en el campo,"['lugar', 'maravilloso', 'campo']",1,positive,maravilloso campo
2453,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Vereda El Trilladero,"establishment,park,point_of_interest",1.813494,-76.76840779999999,"Vda. Trilladero, San Sebastián",https://maps.google.com/?cid=2882373080450412986,Vda. Trilladero,5.0,Cozy,SAN SEBASTIAN,Acogedor,acogedor,['acogedor'],0,neutral,acogedor
2454,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Vereda El Trilladero,"establishment,park,point_of_interest",1.813494,-76.76840779999999,"Vda. Trilladero, San Sebastián",https://maps.google.com/?cid=2882373080450412986,Vda. Trilladero,4.0,,SAN SEBASTIAN,,,[],0,neutral,
2455,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Cascada El Paso,"establishment,park,point_of_interest",1.8160586,-76.7642879,"R68P+C7, San Sebastián",https://maps.google.com/?cid=2783977783751070919,R68P+C7,5.0,Nice place,SAN SEBASTIAN,Bonito lugar,bonito lugar,"['bonito', 'lugar']",1,positive,bonito
2456,CAUCA,ALMAGUER,19022,Experiencias de aventura y agroturismo,Turismo de aventura,La Cuchilla,"establishment,park,point_of_interest",1.93404,-76.84005,Almaguer,https://maps.google.com/?cid=2439017960107303234,,5.0,"Beautiful landscapes, very friendly people, many green areas to visit.",ALMAGUER,"Hermosos paisajes, gente muy amable, muchas áreas verdes para visitar.",hermosos paisajes gente muy amable muchas areas verdes para visitar,"['hermosos', 'paisajes', 'gente', 'amable', 'muchas', 'areas', 'verdes', 'visitar']",1,positive,hermosos paisajes gente amable muchas areas verdes visitar
2457,CAUCA,ALMAGUER,19022,Experiencias de aventura y agroturismo,Turismo de aventura,La Cuchilla,"establishment,park,point_of_interest",1.93404,-76.84005,Almaguer,https://maps.google.com/?cid=2439017960107303234,,5.0,Vereda Buena Vista offers beautiful landscapes and sunsets. It is a cold climate but with very good panoramic views.,ALMAGUER,Vereda Buena Vista ofrece hermosos paisajes y puestas de sol. Es un clima frío pero con muy buenas vistas panorámicas.,vereda buena vista ofrece hermosos paisajes y puestas de sol es un clima frio pero con muy buenas vistas panoramicas,"['vereda', 'buena', 'vista', 'ofrece', 'hermosos', 'paisajes', 'puestas', 'sol', 'clima', 'frio', 'buenas', 'vistas', 'panoramicas']",1,positive,vereda buena vista ofrece hermosos paisajes puestas sol clima frio buenas vistas panoramicas
2458,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Molino 2,"establishment,park,point_of_interest",1.7574722,-76.83749999999999,"Q547+X2, Bolívar",https://maps.google.com/?cid=9781709793971997481,Q547+X2,5.0,"Near the village of Cimarronas, part of the municipality of Bolívar, Cauca, stands an old stone mill, whose existence dates back to ancient times, when the use of these traditional mechanisms was fundamental to the life of local communities. Surrounded by a mountainous landscape and strategically located next to a ravine, this mill has been a symbol of the resilience and ingenuity of the inhabitants, who used it for the artisanal production of flour from local grains.

This mill stands out not only for its heritage value but also for its proximity to a Catholic religious institution, which has been an important spiritual and meeting center for the community for many years. The proximity of these two elements—the mill, which represents work and self-sufficiency, and the church, which symbolizes faith and social cohesion—creates a unique confluence of history, culture, and spirituality.

The combination of these sites offers an excellent opportunity to develop tourism and academic projects that highlight the cultural and social importance of Cimarronas. Visitors can appreciate how, over time, religious faith and agricultural activities have coexisted and intertwined in the daily lives of local communities. Preserving and promoting the mill and religious establishment will not only strengthen the identity of the area but also allow tourists and scholars to better understand the region's rich heritage.",SAN SEBASTIAN,"Cerca de la aldea de Cimarronas, parte del municipio de Bolívar, Cauca, se encuentra un viejo molino de piedra, cuya existencia se remonta a la antigüedad, cuando el uso de estos mecanismos tradicionales era fundamental para la vida de las comunidades locales. Rodeado por un paisaje montañoso y estratégicamente ubicado al lado de un barranco, este molino ha sido un símbolo de la resistencia e ingenio de los habitantes, que lo usaron para la producción artesanal de harina a partir de granos locales.

Esta fábrica se destaca no solo por su valor patrimonial sino también por su proximidad a una institución religiosa católica, que ha sido un importante centro espiritual y de reunión para la comunidad durante muchos años. La proximidad de estos dos elementos, el molino, que representa el trabajo y la autosuficiencia, y la iglesia, que simboliza la fe y la cohesión social, crea una confluencia única de la historia, la cultura y la espiritualidad.

La combinación de estos sitios ofrece una excelente oportunidad para desarrollar el turismo y los proyectos académicos que resaltan la importancia cultural y social de Cimarronas. Los visitantes pueden apreciar cómo, con el tiempo, la fe religiosa y las actividades agrícolas han coexistido e entrelazado en la vida cotidiana de las comunidades locales. Preservar y promover el molino y el establecimiento religioso no solo fortalecerá la identidad del área, sino que también permitirá a los turistas y académicos comprender mejor el rico patrimonio de la región.",cerca de la aldea de cimarronas parte del municipio de bolivar cauca se encuentra un viejo molino de piedra cuya existencia se remonta a la antiguedad cuando el uso de estos mecanismos tradicionales era fundamental para la vida de las comunidades locales rodeado por un paisaje montanoso y estrategicamente ubicado al lado de un barranco este molino ha sido un simbolo de la resistencia e ingenio de los habitantes que lo usaron para la produccion artesanal de harina a partir de granos locales esta fabrica se destaca no solo por su valor patrimonial sino tambien por su proximidad a una institucion religiosa catolica que ha sido un importante centro espiritual y de reunion para la comunidad durante muchos anos la proximidad de estos dos elementos el molino que representa el trabajo y la autosuficiencia y la iglesia que simboliza la fe y la cohesion social crea una confluencia unica de la historia la cultura y la espiritualidad la combinacion de estos sitios ofrece una excelente oportunidad para desarrollar el turismo y los proyectos academicos que resaltan la importancia cultural y social de cimarronas los visitantes pueden apreciar como con el tiempo la fe religiosa y las actividades agricolas han coexistido e entrelazado en la vida cotidiana de las comunidades locales preservar y promover el molino y el establecimiento religioso no solo fortalecera la identidad del area sino que tambien permitira a los turistas y academicos comprender mejor el rico patrimonio de la region,"['cerca', 'aldea', 'cimarronas', 'parte', 'municipio', 'encuentra', 'viejo', 'molino', 'piedra', 'cuya', 'existencia', 'remonta', 'antiguedad', 'uso', 'mecanismos', 'tradicionales', 'fundamental', 'vida', 'comunidades', 'locales', 'rodeado', 'paisaje', 'montanoso', 'estrategicamente', 'ubicado', 'lado', 'barranco', 'molino', 'sido', 'simbolo', 'resistencia', 'ingenio', 'habitantes', 'usaron', 'produccion', 'artesanal', 'harina', 'partir', 'granos', 'locales', 'fabrica', 'destaca', 'solo', 'valor', 'patrimonial', 'sino', 'tambien', 'proximidad', 'institucion', 'religiosa', 'catolica', 'sido', 'importante', 'centro', 'espiritual', 'reunion', 'comunidad', 'durante', 'anos', 'proximidad', 'elementos', 'molino', 'representa', 'trabajo', 'autosuficiencia', 'iglesia', 'simboliza', 'cohesion', 'social', 'crea', 'confluencia', 'unica', 'historia', 'cultura', 'espiritualidad', 'combinacion', 'sitios', 'ofrece', 'excelente', 'oportunidad', 'desarrollar', 'turismo', 'proyectos', 'academicos', 'resaltan', 'importancia', 'cultural', 'social', 'cimarronas', 'visitantes', 'pueden', 'apreciar', 'tiempo', 'religiosa', 'actividades', 'agricolas', 'coexistido', 'entrelazado', 'vida', 'cotidiana', 'comunidades', 'locales', 'preservar', 'promover', 'molino', 'establecimiento', 'religioso', 'solo', 'fortalecera', 'identidad', 'area', 'sino', 'tambien', 'permitira', 'turistas', 'academicos', 'comprender', 'mejor', 'rico', 'patrimonio', 'region']",1,positive,cerca aldea cimarronas parte municipio encuentra viejo molino piedra cuya existencia remonta antiguedad uso mecanismos tradicionales fundamental vida comunidades locales rodeado paisaje montanoso estrategicamente ubicado lado barranco molino sido simbolo resistencia ingenio habitantes usaron produccion artesanal harina partir granos locales fabrica destaca solo valor patrimonial sino tambien proximidad institucion religiosa catolica sido importante centro espiritual reunion comunidad durante anos proximidad elementos molino representa trabajo autosuficiencia iglesia simboliza cohesion social crea confluencia unica historia cultura espiritualidad combinacion sitios ofrece excelente oportunidad desarrollar turismo proyectos academicos resaltan importancia cultural social cimarronas visitantes pueden apreciar tiempo religiosa actividades agricolas coexistido entrelazado vida cotidiana comunidades locales preservar promover molino establecimiento religioso solo fortalecera identidad area sino tambien permitira turistas academicos comprender mejor rico patrimonio region
2459,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Cerro De Ventanas,"establishment,park,point_of_interest",1.8050268,-76.7316548,San Sebastián,https://maps.google.com/?cid=1435298915125626177,,5.0,,SAN SEBASTIAN,,,[],0,neutral,
2460,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Ceibo,"establishment,park,point_of_interest",1.9756876,-76.9556501,Bolívar,https://maps.google.com/?cid=15955307984615207279,,5.0,"It's a beautiful tree! The atmosphere here is very pleasant, starting with the people themselves and the wonderful nature that surrounds this town, the delicious river, the gastronomy, the hikes to the hills, and all its viewpoints where you can enjoy a beautiful starry night or a beautiful sunrise.",BOLIVAR,"¡Es un árbol hermoso! El ambiente aquí es muy agradable, comenzando con las personas mismas y la naturaleza maravillosa que rodea esta ciudad, el delicioso río, la gastronomía, las caminatas a las colinas y todos sus puntos de vista donde puedes disfrutar de una hermosa noche estrellada o un hermoso amanecer.",es un arbol hermoso el ambiente aqui es muy agradable comenzando con las personas mismas y la naturaleza maravillosa que rodea esta ciudad el delicioso rio la gastronomia las caminatas a las colinas y todos sus puntos de vista donde puedes disfrutar de una hermosa noche estrellada o un hermoso amanecer,"['arbol', 'hermoso', 'ambiente', 'agradable', 'comenzando', 'personas', 'mismas', 'naturaleza', 'maravillosa', 'rodea', 'ciudad', 'delicioso', 'rio', 'gastronomia', 'caminatas', 'colinas', 'todos', 'puntos', 'vista', 'puedes', 'disfrutar', 'hermosa', 'noche', 'estrellada', 'hermoso', 'amanecer']",4,positive,arbol hermoso ambiente agradable comenzando personas mismas naturaleza maravillosa rodea ciudad delicioso rio gastronomia caminatas colinas todos puntos vista puedes disfrutar hermosa noche estrellada hermoso amanecer
2461,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Ceibo,"establishment,park,point_of_interest",1.9756876,-76.9556501,Bolívar,https://maps.google.com/?cid=15955307984615207279,,5.0,Super special place full of energy,BOLIVAR,Lugar súper especial lleno de energía,lugar super especial lleno de energia,"['lugar', 'super', 'especial', 'lleno', 'energia']",0,neutral,super especial lleno energia
2462,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Ceibo,"establishment,park,point_of_interest",1.9756876,-76.9556501,Bolívar,https://maps.google.com/?cid=15955307984615207279,,3.0,I spent a weekday meeting nice people,BOLIVAR,Pasé un día de semana conociendo gente agradable,pase un dia de semana conociendo gente agradable,"['pase', 'dia', 'semana', 'conociendo', 'gente', 'agradable']",0,neutral,pase dia semana conociendo gente agradable
2463,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Ceibo,"establishment,park,point_of_interest",1.9756876,-76.9556501,Bolívar,https://maps.google.com/?cid=15955307984615207279,,5.0,Very pretty,BOLIVAR,Muy bonito,muy bonito,['bonito'],1,positive,bonito
2464,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Ceibo,"establishment,park,point_of_interest",1.9756876,-76.9556501,Bolívar,https://maps.google.com/?cid=15955307984615207279,,5.0,Definitely beautiful,BOLIVAR,Definitivamente hermoso,definitivamente hermoso,"['definitivamente', 'hermoso']",1,positive,definitivamente hermoso
2465,CAUCA,BOLIVAR,19100,Experiencias de aventura y agroturismo,Turismo de aventura,El Tambo Bajo,"establishment,park,point_of_interest",1.740494,-76.88644459999999,Bolívar,https://maps.google.com/?cid=9092585468175748528,,5.0,,BOLIVAR,,,[],0,neutral,
2466,CAUCA,SAN SEBASTIAN,19693,Experiencias de aventura y agroturismo,Turismo de aventura,Finca Alto Trilladero,"establishment,park,point_of_interest",1.812044,-76.7673396,"R66M+R3, San Sebastián",https://maps.google.com/?cid=7909740174269668226,R66M+R3,5.0,,SAN SEBASTIAN,,,[],0,neutral,
